#l1 l2 l3 l4 mom1 mom2 mom3 mom4 f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14 f15 f16 f17 f18 f19 f20
1.7323289389881572e-03 4.6479207025248936e-02 -2.5652584977503415e-04 -3.7814422447935920e-03 -2.3716966216900166e-15 1.0000000000000062e+00 -9.7211467391190211e-03 3.2471797960168463e+00 4.8612710752673789e-19 5.1757647672396773e-18 2.8819214786048987e-16 5.7399767945400290e-14 2.4797094710536598e-11 1.3158273613731758e-08 4.8352368111609961e-06 7.3597492147024529e-04 3.0752131699032188e-02 2.9358147752466562e-01 2.9601243480609102e-01 3.0201620799880934e-02 6.9638609993928451e-04 4.3740589247682604e-06 1.1325316674920209e-08 2.0320576947421832e-11 4.4969666793187101e-14 2.1739629729550109e-16 3.7961389084366493e-18 3.5077722015172349e-19
4.4658841982896616e-02 5.0655210147663901e-02 -5.6238555392087762e-03 -3.3501985603134462e-03 1.6970618954372825e-16 9.9999999999999967e-01 -3.3491494381221665e-01 3.5192335204461225e+00 1.5076711212291010e-15 1.0414675235904987e-14 2.7666354150190417e-13 2.0554184189845341e-11 2.8040507101915698e-09 4.3364860640503061e-07 4.6328226359659201e-05 2.2084826031824336e-03 3.7084012205202799e-02 2.5989291123820546e-01 3.2842241416961399e-01 2.2308390547503193e-02 2.6386849732071331e-04 1.2091486095218227e-06 3.7045680601095830e-09 1.0023039488911175e-11 3.6193283375780548e-14 2.7999298241989866e-16 7.1267508829727071e-18 8.2757729920815311e-19
7.6014911056286549e-02 4.7396073722673432e-02 -6.5543643864851425e-03 -2.4929066183540030e-03 -1.4680326542209171e-16 1.0000000000000002e+00 -4.1694018509671976e-01 3.8027498651294627e+00 1.8504463933177033e-13 9.2776328350648162e-13 1.4331174338038983e-11 5.2427926285940827e-10 3.2087160539727494e-08 2.2048978368168579e-06 1.1279413881422036e-04 2.9943092539121384e-03 3.6784757791069246e-02 2.4997057757323540e-01 3.4889610781343544e-01 1.9311329912284025e-02 5.8238270683689218e-04 1.0083386938003372e-05 1.0660118861193156e-07 9.1599909315948161e-10 9.6179094073967426e-12 1.8556116228766039e-13 9.3880582976561073e-15 1.6295876534636858e-15
-7.7482679103602417e-02 4.9306871969780466e-02 8.6574724769815335e-03 -2.7917544938579099e-03 -7.8799585689685146e-17 9.9999999999999978e-01 2.5549734189876361e-01 3.4130605492214268e+00 1.2585875308455170e-17 9.8356971816121049e-17 3.2618368145526827e-15 3.3379555534692154e-13 6.9293970274030944e-11 1.8250627201011476e-08 3.9604619615419080e-06 5.0529423990576538e-04 2.3733847758911717e-02 3.3483036371875557e-01 2.5408982850791889e-01 3.7552818252099614e-02 1.4628679228969818e-03 2.2197872593786664e-05 1.7271350269521745e-07 9.8880157636518201e-10 6.6517719700291352e-12 8.4412541786794349e-14 3.0615126296347442e-15 4.3469828747028371e-16
5.2718363369609111e-02 6.4579035327917117e-02 -4.3891641989375297e-03 -3.4404668594930246e-03 -2.2448358516469798e-16 1.0000000000000007e+00 -1.5518010434950008e-01 3.4595047287251557e+00 9.8677936288081269e-18 8.8646670856422051e-17 3.7043128632264181e-15 5.0695054831812532e-13 1.4280249545163471e-10 4.8617547428213606e-08 1.1622168957033012e-05 1.2013812728146151e-03 3.6315739465673520e-02 2.6042430203923123e-01 3.1483265878953359e-01 2.7494640560625446e-02 7.2961444829780986e-04 6.1387597455980023e-06 2.4640362500442011e-08 7.4065891960251803e-11 2.7774620427285399e-13 2.1609231371649529e-15 5.4560436144323997e-17 6.2789203940035741e-18
-8.3253104967512981e-02 8.2746018159635809e-02 7.9212555162249901e-03 -4.5557092723121466e-03 5.5787052896354596e-16 1.0000000000000007e+00 3.7126662867730509e-01 3.4827386167176764e+00 3.9096132074642311e-23 6.7785939574238647e-22 8.6895778454143879e-20 5.2486865589069544e-17 8.2369183748659350e-14 1.7061858821438320e-10 2.4811631612701159e-07 1.6730140827208640e-04 2.2957572148314113e-02 3.2985226509502419e-01 2.3471349742293376e-01 4.1776789222471286e-02 1.7920020227725913e-03 1.7110134915334625e-05 5.5330314493554849e-08 1.0750274001584788e-10 2.3597755832096654e-13 1.0834174188846838e-15 1.7820276061628791e-17 1.5788080011135863e-18
-1.4253718343440200e-01 4.8161900520801593e-03 2.7559887094797529e-02 -1.7566377749022050e-03 -1.3686321120326567e-16 9.9999999999999933e-01 4.3020004168992382e-01 3.1164324135244152e+00 3.8152402384714555e-23 6.6163611540009822e-22 8.4814978111983494e-20 5.1184566758948729e-17 8.0079640192308764e-14 1.6376263003013969e-10 2.1795784945821659e-07 1.0854943616614637e-04 1.4668154116444895e-02 3.8483554540067771e-01 2.4032700342645982e-01 4.2859541245963612e-02 1.1231087481187710e-03 4.5252340685677550e-06 4.7766622464771803e-09 2.6785102975227797e-12 1.7181666282994083e-15 2.6579002753133464e-18 1.9015429931131761e-20 1.0300952300142677e-21
1.3753899328069016e-01 4.0379221739726648e-02 -1.9889545573723848e-02 -2.9752683586852079e-03 -3.6658076463662510e-17 9.9999999999999978e-01 -6.0955261316609199e-01 3.5204887653336030e+00 1.2749468025454679e-17 1.2866157590571405e-16 6.4592239937475312e-15 1.0903859703919489e-12 3.6910925635352838e-10 1.3863692832804618e-07 3.1469317415801684e-05 2.4872642564770422e-03 4.6088082632187596e-02 2.1939482039900091e-01 3.8610724005514702e-01 1.1124176470795308e-02 1.0030364516642722e-04 2.2697285668091561e-07 1.7166226466256595e-10 8.4023964331578368e-14 5.3995579224356444e-17 9.0241586788011574e-20 7.1052646388424376e-22 4.1250387976829381e-23
5.6442724889978757e-02 8.1746824212070801e-02 -5.7381705519083392e-03 -4.7196352437287297e-03 1.4632174680238460e-16 9.9999999999999989e-01 -2.5824439443984654e-01 3.4160314550125634e+00 1.5270520308232322e-19 1.9827100843139816e-18 1.5294457881731046e-16 4.5590361320995911e-14 2.9771951327691431e-11 2.2253192283059706e-08 9.7852878479756242e-06 1.3792300516692923e-03 3.9508039240569191e-02 2.4811612366263786e-01 3.1318646786049081e-01 2.6430617224921727e-02 2.5042488262127344e-04 3.4253265421773318e-07 1.8508813235542846e-10 8.2099500669430835e-14 5.1537151846101963e-17 8.5100300321894403e-20 6.6320337955898069e-22 3.8229125878717957e-23
2.1963359772514168e-01 4.4126886976426263e-02 -2.7969545952443876e-02 -2.2977379205865000e-03 -3.6057855301940066e-16 9.9999999999999989e-01 -6.8808965347559581e-01 3.4481219616399366e+00 2.3598160836803970e-19 3.1723615096045861e-18 2.5823351887948246e-16 8.1627681899458506e-14 5.5762719627718463e-11 4.2102044328562998e-08 1.7645804591478276e-05 2.1846207653975131e-03 4.9702788543814352e-02 2.0424641998021664e-01 4.3449207762144110e-01 8.7205131724869961e-03 9.3895104978269318e-05 2.1537530933861314e-07 1.6378442020836322e-10 8.0100539915586277e-14 5.1190161806222011e-17 8.4819288008307465e-20 6.6165542620994539e-22 3.8153214931074574e-23
-1.4312844858461741e-02 2.6201967623803578e-02 2.1240787472323001e-03 -3.3110054882030835e-03 1.4450634798238929e-15 9.9999999999999933e-01 1.5964609940607329e-02 3.0177937548681233e+00 4.1698048582169164e-19 4.3617545120491647e-18 2.3595154277761266e-16 4.5348285611941174e-14 1.8875056904707853e-11 9.6869161982581304e-09 3.4786281996836606e-06 5.3383600813267551e-04 2.7921232493837836e-02 3.0538971984248875e-01 2.9209672011248528e-01 3.0644404739024213e-02 3.5274564786344064e-04 1.0947179214171959e-06 1.8806070254953688e-09 2.5875156447975463e-12 4.7549105512739525e-15 2.0190865075078798e-17 3.2396302497188203e-19 2.8608147676688343e-20
-6.4929646387805684e-02 1.3070517172897023e-01 4.9041237813579894e-03 -5.1811043343349033e-03 -1.6781343728030619e-16 1.0000000000000002e+00 2.5434282586042439e-01 3.6659811484866749e+00 1.1838797893004086e-22 2.2470889215033417e-21 3.3515953109114316e-19 2.4401889153083081e-16 4.5765053238405470e-13 1.0535700976700489e-09 1.3816759251511942e-06 5.0700139851619593e-04 2.9692019579244690e-02 2.7293958987477179e-01 2.1517314798138973e-01 4.1041632699854544e-02 1.5254411217326450e-03 1.2188884458754078e-05 3.2069089946554137e-08 5.0145487560645922e-11 8.9324691138424893e-14 3.4199470914745155e-16 4.9019194075973431e-18 4.0054160426109467e-19
3.1614423423076396e-02 6.8190516103846946e-03 -9.3105808176460331e-03 -2.8334947332275930e-03 5.0564414138302405e-17 1.0000000000000002e+00 -1.3072501607215234e-01 2.8543717156697053e+00 3.8368643038169750e-23 6.6794362854123265e-22 8.6740207727694590e-20 5.4695742748771356e-17 9.8342931310120000e-14 2.7988179723381913e-10 5.9374979240814581e-07 3.7638112090625865e-04 3.3223669454517178e-02 2.8382578243477441e-01 3.1935564412686540e-01 2.3540349591199130e-02 1.2249687510037784e-04 2.2245043535829912e-07 1.6452599363037310e-10 8.0141514837497870e-14 5.1191085612096493e-17 8.4817200394692176e-20 6.6164133808722198e-22 3.8152551154062553e-23
5.2971995495187850e-02 3.8406804053815011e-02 -7.2975008438448674e-03 -2.7549242322385853e-03 -1.0406136884208742e-16 1.0000000000000000e+00 -1.9945177971126152e-01 3.2935803008353153e+00 1.2299435271803677e-16 9.1702361740237688e-16 2.7894590610783336e-14 2.5098204987143410e-12 4.3692589722684773e-10 9.0858696982273684e-08 1.4136475035301117e-05 1.1615911473442484e-03 3.5990395160840703e-02 2.6619659790608885e-01 3.2662039766049950e-01 2.3952590088893184e-02 5.0516235670870280e-04 4.3314525548350512e-06 2.0565617178372847e-08 7.6290461998712297e-11 3.5268150269331101e-13 3.3035980008944391e-15 9.6227242674674910e-17 1.2055598752919176e-17
-4.4501181937512766e-03 2.5101259866392223e-02 1.5377342092137525e-03 -4.1974763006547020e-03 3.6811728876192284e-16 1.0000000000000004e+00 3.5674939074913814e-02 2.8884420166703593e+00 3.8152492444709921e-23 6.6163913485073892e-22 8.4816207639726767e-20 5.1188449535852949e-17 8.0136512356361044e-14 1.6545823885533781e-10 2.4643035174653542e-07 1.8782740738300781e-04 2.8110201045665278e-02 3.0286107013349528e-01 2.9543674431064770e-01 3.0381424034717549e-02 2.9969129695195471e-04 4.5633306776248304e-07 2.3533787113328522e-10 9.2122563758378552e-14 5.3839616087673649e-17 8.6529644948680086e-20 6.6813951191990012e-22 3.8397278302936331e-23
5.7362439510813490e-02 4.1128977319281605e-02 -7.4948631885942600e-03 -2.7157350451304284e-03 2.7609802243039811e-16 1.0000000000000000e+00 -1.2287961414660825e-01 3.2697944344427827e+00 2.7522503444553563e-18 2.4116424135245201e-17 9.7011348326279030e-16 1.2770266486384631e-13 3.5411200133434203e-11 1.2952248984642799e-08 4.2080240506235899e-06 7.5705062775310492e-04 3.5364478992416022e-02 2.6849170513152071e-01 3.2273715141897102e-01 2.5598130545579693e-02 7.4781704554379032e-04 7.9680228352595509e-06 3.9927164547268083e-08 1.4429860273206623e-10 6.2875085341407166e-13 5.5008348731723779e-15 1.5095205085380841e-16 1.8211431972064686e-17
-1.5786955186492875e-02 6.6844928031305290e-02 7.5405804528191358e-04 -2.7307409549706587e-03 -2.1364953282452346e-16 1.0000000000000004e+00 6.1923492768745411e-02 3.9019191176392463e+00 1.2797539168416811e-13 6.0849674819377179e-13 8.6373809880163120e-12 2.8628922379312773e-10 1.6011309699324413e-08 1.0403040185619479e-06 5.3532841739140766e-05 1.6144119980781139e-03 2.9213076168477733e-02 2.9262850460812395e-01 2.7507389332220988e-01 3.1779301521341771e-02 1.9395636304815448e-03 6.9747765469478718e-05 1.4478534986867572e-06 2.3599575683936727e-08 4.4282123951201516e-10 1.3877498338052830e-11 1.0043074122724529e-12 2.1444540398808894e-13
-1.3689009482312794e-01 1.3964924200755940e-01 4.8061329710861718e-03 -3.6087262639175901e-03 -3.0026972272977935e-16 9.9999999999999989e-01 6.8450723604383978e-01 4.5866520484949831e+00 3.5127459459129480e-15 1.8718227592009175e-14 3.2469467309818452e-13 1.4236139068310113e-11 1.1286193320354176e-09 1.1015883358494942e-07 9.0435324531709615e-06 4.9208178723654267e-04 1.7672648725648110e-02 3.0609118532803337e-01 1.7919862573343276e-01 4.1963832373594967e-02 5.1157427938205548e-03 2.8140154725194463e-04 8.1808258109425485e-06 1.7717204370070905e-07 4.1904800093573498e-09 1.5684705033807569e-10 1.2837767634730689e-11 2.9353311513389090e-12
1.3012863887724135e-01 5.5095107607262918e-02 -1.1203175147537830e-02 -2.8597956506584499e-03 3.0909631462708968e-16 1.0000000000000007e+00 -6.1092337460245272e-01 3.8008647100854289e+00 1.8754782477437120e-14 1.1365646637342235e-13 2.4129437374323252e-12 1.3293155617962583e-10 1.2785491152520291e-08 1.3629855647914710e-06 1.0088480090865611e-04 3.4118098583237992e-03 4.1875517493224053e-02 2.2791447302135079e-01 3.8678619559178323e-01 1.4256574561553005e-02 2.1166811667710990e-04 1.2701776863179841e-06 4.8406581335753416e-09 1.6484442185969973e-11 7.4587079309032791e-14 7.0474884646833804e-16 2.0920856925094685e-17 2.6614524633406266e-18
1.5238029727682123e-02 3.5098819664055897e-02 -2.9925842228035694e-03 -3.8034333736628417e-03 -1.5432422615333495e-16 9.9999999999999989e-01 -9.1786419663700020e-02 3.0813213581015968e+00 1.0390167771970089e-20 1.4408943778306302e-19 1.2568539986118448e-17 4.5148515070536954e-15 3.8175573634483854e-12 4.0074746203464186e-09 2.7092139729733600e-06 6.4210208400507143e-04 3.2746127682270927e-02 2.8576800646311989e-01 3.0883173781291706e-01 2.6897208631404601e-02 3.5363156495633885e-04 1.2754512804150540e-06 1.8576695907877840e-09 1.9111898973539558e-12 2.5611091914895781e-15 8.1421328627775038e-18 1.0423930742138369e-19 8.0437378152101969e-21
1.9914692498004882e-01 5.7563598401525695e-02 -2.1139774887152452e-02 -3.1114258761717538e-03 1.0994219345356010e-19 1.0000000000000004e+00 -7.0771412283347912e-01 3.5923806690506095e+00 1.6139676093975570e-17 1.6234683581115507e-16 8.0978693209338221e-15 1.3525011493677024e-12 4.5050296029503030e-10 1.6534696602170155e-07 3.6360062306222353e-05 2.7533413172003921e-03 4.8308299552905103e-02 2.0779463618826202e-01 4.2828877916830471e-01 9.2715799345958749e-03 9.8734296433404753e-05 2.2372075683011324e-07 1.6909747605373751e-10 8.2571802720558614e-14 5.2848552348702216e-17 8.7859157558004132e-20 6.8800937473664358e-22 3.9786453654173559e-23
-4.5010436141450214e-02 2.4443139104567364e-02 9.3635824737994533e-03 -3.4417858267102989e-03 -1.0484629496402156e-16 9.9999999999999956e-01 7.4867305948842236e-02 2.8334656280842569e+00 3.8152397949163476e-23 6.6163596874993814e-22 8.4814918606922744e-20 5.1184367775791131e-17 8.0076245410078385e-14 1.6366277530060590e-10 2.1883360779138123e-07 1.3966183834873924e-04 2.6755549661229217e-02 3.1038941622352800e-01 2.7768227372203663e-01 3.2644509843595931e-02 1.7490899010666434e-04 2.2421206088871886e-07 1.6373449004651793e-10 8.0076543900537958e-14 5.1184369234803242e-17 8.4814918636831894e-20 6.6163596875771709e-22 3.8152397949222779e-23
1.5659791399048786e-02 3.6901237501546287e-02 -2.9279315140385122e-03 -3.0617340555037413e-03 4.5530211455081941e-17 9.9999999999999989e-01 -1.5385633695016682e-01 3.3051664497886235e+00 6.3429173971643584e-16 4.3797061047814668e-15 1.1673809377055552e-13 8.7927336554552003e-12 1.2392518495484475e-09 2.0372521720768597e-07 2.4107659433495556e-05 1.3740785805799280e-03 3.2668852304003772e-02 2.8266389904914491e-01 3.1097474015004811e-01 2.5951651732173443e-02 4.5030294979113406e-04 3.7837502502725640e-06 1.9015406741868012e-08 7.6007659812534220e-11 3.8077786734843484e-13 3.8450555754597097e-15 1.1886613189289110e-16 1.5435592035908384e-17
4.4192386982556349e-02 1.3219119038848395e-01 -7.4333744173470358e-03 -5.0038313169800336e-03 -2.1668464552348529e-16 9.9999999999999856e-01 1.4416330233196817e-01 3.0790476627711221e+00 3.8152397949155083e-23 6.6163596874884041e-22 8.4814918602808705e-20 5.1184367593884509e-17 8.0076218117825247e-14 1.6366126259465869e-10 2.1940255048612566e-07 1.5033125802506959e-04 3.0003833620563410e-02 2.1554332604137932e-01 2.1395470289804014e-01 3.8770094418256282e-02 1.8477674945653990e-04 2.2177511748421609e-07 1.6366829568997936e-10 8.0076204945829887e-14 5.1184367479479444e-17 8.4814918600553633e-20 6.6163596874832752e-22 3.8152397949151556e-23
1.7571652492839630e-02 2.9329830950914564e-02 -4.4436291852443972e-03 -4.0987164391143825e-03 -1.1994854243017812e-16 9.9999999999999989e-01 -9.3254869676975896e-02 2.9519402926803604e+00 3.9241664482091769e-23 6.9071494875250587e-22 9.2442690951686597e-20 6.2552464022843125e-17 1.2677610212193182e-13 3.9439186027956925e-10 7.9778347581433652e-07 4.3366606589642350e-04 3.2752426668483020e-02 2.8650932569502152e-01 3.0991119340406686e-01 2.6498928693871628e-02 1.8479173760605654e-04 2.5728540232184948e-07 1.6782892320130067e-10 8.0306216975562206e-14 5.1202763184318458e-17 8.4820074583856619e-20 6.6164658199622102e-22 3.8152678685183612e-23
-4.5000880704497079e-02 8.4314144081420933e-02 2.7342740173892958e-03 -3.7728450808520147e-03 -2.5597038476424098e-17 9.9999999999999989e-01 1.2796646475982240e-01 3.6195752825253584e+00 9.0987827747272395e-18 7.8833975127436981e-17 3.1116960718516581e-15 3.9868978051732958e-13 1.0568148681141784e-10 3.4527477651506243e-08 8.2114636603889304e-06 8.9306173689939557e-04 3.0015570961279242e-02 2.9738267921463080e-01 2.5416185935997909e-01 3.6126721755630344e-02 1.3946158335062262e-03 1.8339400995782351e-05 1.1543853995507804e-07 5.3367068683884435e-10 2.9576717086765168e-12 3.1904125766968776e-14 1.0253816488004705e-15 1.3569242827734802e-16
-7.2340499094889668e-02 5.5014272288112145e-03 1.6551470094261705e-02 -2.3164329650104125e-03 -1.0647705684428254e-16 1.0000000000000000e+00 2.4359154975038763e-01 2.9917543444720471e+00 1.2202478630742699e-21 1.6399621429523272e-20 1.3775532398602554e-18 4.8947069043640872e-16 4.4055804150600988e-13 5.5494209773421892e-10 5.1628700803352125e-07 1.8835175740681469e-04 1.9642477377612457e-02 3.4244520454541372e-01 2.6659947583130927e-01 3.6784701126296684e-02 7.3027834472852980e-04 3.3479858100521941e-06 6.4581180275636774e-09 9.0516876049684785e-12 1.6126763101007538e-14 6.4794141359488342e-17 9.8344189586600253e-19 8.3670400337195834e-20
-4.0977504488731664e-02 7.2329712141804697e-02 3.6006094424526733e-03 -3.0664573035394300e-03 -1.2820766923234867e-16 1.0000000000000000e+00 4.5788978072029346e-01 4.0308383725049355e+00 6.6120112514112344e-16 3.9297397316115173e-15 8.2022344831566813e-14 4.5833779217652272e-12 4.7881422984161357e-10 6.1984099678071761e-08 6.6383517722311271e-06 4.5266962871492463e-04 2.0979792605388972e-02 3.1785765577589936e-01 2.4512182840111485e-01 3.8110782467100417e-02 3.6387007266165559e-03 1.4791597666560905e-04 3.0648453993642092e-06 4.6694867468800850e-08 7.9004500811773519e-10 2.2145234436675500e-11 1.4574931618476309e-12 2.9328286674608653e-13
2.7624352615939736e-03 2.9725412067756796e-02 1.1565106004060001e-04 -4.2872373017089826e-03 3.0098816088115489e-16 9.9999999999999967e-01 1.6207712697576478e-02 2.9396548596907799e+00 3.8228951012417818e-23 6.6333552839052306e-22 8.5150067775530190e-20 5.1554135942862789e-17 8.1409581276568963e-14 1.7384674026222709e-10 2.9031867330919283e-07 2.2935265902550005e-04 2.9334417478821578e-02 2.9814664069204688e-01 2.9897067446266246e-01 2.9574896006640174e-02 3.8277833979311976e-04 1.0295741039849424e-06 8.8416447094208244e-10 4.5962962478913510e-13 2.9823881612718284e-16 4.8852210609504742e-19 3.7333927287507007e-21 2.1185293293495538e-22
